book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2359,6746018,6746018,41374289,103,1439152780,9781439152780.0,Kate Morton,2010.0,The Distant Hours,The Distant Hours,eng,3.87,46498,52817,6263,958,3221,12672,21056,14910,https://images.gr-assets.com/books/1358273860m/6746018.jpg,https://images.gr-assets.com/books/1358273860s/6746018.jpg
2360,23125266,23125266,42673812,64,751554154,9780751554150.0,Clare Mackintosh,2016.0,I Let You Go,I Let You Go,en-GB,4.09,39990,53710,7154,587,1796,8957,23119,19251,https://images.gr-assets.com/books/1429875945m/23125266.jpg,https://images.gr-assets.com/books/1429875945s/23125266.jpg
2361,325128,325128,963266,849,439295785,9780439295790.0,Robert Louis Stevenson,1886.0,Kidnapped,"Kidnapped (David Balfour, #1)",,3.78,44150,48520,1319,906,3358,14044,17370,12842,https://images.gr-assets.com/books/1328869457m/325128.jpg,https://images.gr-assets.com/books/1328869457s/325128.jpg
2375,18989,18989,2491780,195,743457900,9780743457900.0,John le Carré,1974.0,"Tinker, Tailor, Soldier, Spy","Tinker, Tailor, Soldier, Spy",,4.04,40871,49461,2990,944,2374,8842,19134,18167,https://images.gr-assets.com/books/1327889127m/18989.jpg,https://images.gr-assets.com/books/1327889127s/18989.jpg
2376,99085,99085,810431,22,142501107,9780142501110.0,Brian Jacques,2000.0,Lord Brocktree,"Lord Brocktree (Redwall, #13)",en-US,3.95,42764,43355,206,1055,2177,10081,14817,15225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2389,542414,542414,1779383,58,142405787,9780142405790.0,Anthony Horowitz,2004.0,Scorpia,"Scorpia (Alex Rider, #5)",eng,4.16,44197,45902,1147,357,1586,8377,15847,19735,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2396,15818362,15818362,14106097,70,62197266,9780062197270.0,Elizabeth Haynes,2011.0,Into the Darkest Corner,Into the Darkest Corner,eng,4.1,20725,44965,4782,696,1644,7376,18194,17055,https://images.gr-assets.com/books/1355923186m/15818362.jpg,https://images.gr-assets.com/books/1355923186s/15818362.jpg
2397,76237,76237,187956,2,140079076,9780140079070.0,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985.0,The Further Adventures of Sherlock Holmes (Classic Crime),The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),,4.4,36863,36872,36,286,457,4096,11411,20622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2403,45195,45195,4574850,194,014144116X,9780141441160.0,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,A Passage to India,A Passage to India,eng,3.66,46675,52900,2446,1581,4821,15168,19530,11800,https://images.gr-assets.com/books/1421883612m/45195.jpg,https://images.gr-assets.com/books/1421883612s/45195.jpg
2413,68527,68527,881821,86,60887184,9780060887190.0,Bernard Cornwell,2004.0,The Last Kingdom,"The Last Kingdom (The Saxon Stories, #1)",en-US,4.23,38890,46911,2730,310,974,6480,18897,20250,https://images.gr-assets.com/books/1407107780m/68527.jpg,https://images.gr-assets.com/books/1407107780s/68527.jpg
2424,69136,69136,1164024,57,743298853,9780743298860.0,John Connolly,2006.0,The Book of Lost Things,The Book of Lost Things,eng,3.98,43086,50517,6441,780,2742,10409,19156,17430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2440,12781,12781,1434467,129,312270828,9780312270830.0,Salman Rushdie,1988.0,The Satanic Verses,The Satanic Verses,eng,3.71,37354,42878,3036,2132,3911,10161,14645,12029,https://images.gr-assets.com/books/1281988101m/12781.jpg,https://images.gr-assets.com/books/1281988101s/12781.jpg
2445,91661,91661,891863,58,553381520,9780553381530.0,Laurie R. King,1994.0,The Beekeeper's Apprentice,"The Beekeeper's Apprentice (Mary Russell, #1)",en-US,4.08,46665,53691,4823,1064,2257,9331,19782,21257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2449,6834410,6834410,7045390,59,385343663,9780385343660.0,Tom Rachman,2010.0,The Imperfectionists,The Imperfectionists,eng,3.54,36571,41966,5536,1199,4308,13687,16368,6404,https://images.gr-assets.com/books/1327935648m/6834410.jpg,https://images.gr-assets.com/books/1327935648s/6834410.jpg
2452,64217,64217,968512,99,61020656,9780061020650.0,Terry Pratchett,1989.0,Pyramids,"Pyramids (Discworld, #7)",en-US,3.88,44710,52074,1275,282,2577,14505,20281,14429,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2454,1314332,1314332,3128767,90,385613466,9780385613460.0,Jenny Downham,2007.0,Before I Die,Before I Die,eng,3.84,38551,46571,3910,1164,3574,11493,15471,14869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2466,400412,400412,15306654,65,015694877X,9780156948780.0,T.S. Eliot,1922.0,The Waste Land and Other Poems,The Waste Land and Other Poems,en-US,4.23,38462,41178,618,645,1395,6067,12798,20273,https://images.gr-assets.com/books/1372992691m/400412.jpg,https://images.gr-assets.com/books/1372992691s/400412.jpg
2469,34529,34529,1185086,75,055215315X,9780552153160.0,Terry Pratchett,1992.0,Lords and Ladies,"Lords and Ladies (Discworld, #14; Witches #4)",eng,4.14,43980,50692,997,117,1132,9814,19985,19644,https://images.gr-assets.com/books/1469186110m/34529.jpg,https://images.gr-assets.com/books/1469186110s/34529.jpg
2470,62530,62530,819104,56,552152676,9780552152680.0,Terry Pratchett,2006.0,Thud!,"Thud! (Discworld, #34; City Watch #7)",eng,4.29,44496,49726,1256,139,785,6963,18468,23371,https://images.gr-assets.com/books/1320495268m/62530.jpg,https://images.gr-assets.com/books/1320495268s/62530.jpg
2484,3052106,3052106,17943436,6,1411415930,9781411415940.0,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009.0,The Picture of Dorian Gray: A Graphic Novel ,The Picture of Dorian Gray: A Graphic Novel,eng,4.12,40650,40835,104,794,1689,7380,12975,17997,https://images.gr-assets.com/books/1328766635m/3052106.jpg,https://images.gr-assets.com/books/1328766635s/3052106.jpg
2486,22522805,22522805,41115424,32,030727103X,9780307271040.0,Kazuo Ishiguro,2015.0,The Buried Giant,The Buried Giant,eng,3.42,31271,38992,6044,1963,5493,12284,12871,6381,https://images.gr-assets.com/books/1451444392m/22522805.jpg,https://images.gr-assets.com/books/1451444392s/22522805.jpg
2487,68494,68494,3221410,63,345459407,9780345459400.0,China Miéville,2000.0,Perdido Street Station,"Perdido Street Station (Bas-Lag, #1)",eng,3.96,41058,46378,3853,1511,3067,8134,16603,17063,https://images.gr-assets.com/books/1393537963m/68494.jpg,https://images.gr-assets.com/books/1393537963s/68494.jpg
2489,2442,2442,929672,81,61020613,9780061020610.0,Terry Pratchett,1991.0,Witches Abroad,"Witches Abroad (Discworld, #12; Witches #3)",eng,4.2,47875,54661,1345,154,1181,9481,20682,23163,https://images.gr-assets.com/books/1403326937m/2442.jpg,https://images.gr-assets.com/books/1403326937s/2442.jpg
2499,31173,31173,40852693,483,037575850X,9780375758510.0,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,Villette,eng,3.75,41793,48000,2731,1438,4142,13066,15929,13425,https://images.gr-assets.com/books/1320412741m/31173.jpg,https://images.gr-assets.com/books/1320412741s/31173.jpg
2501,34502,34502,1107935,74,057506689X,9780575066890.0,Terry Pratchett,1994.0,Soul Music,"Soul Music (Discworld, #16; Death, #3)",eng,4.02,43626,51279,1172,203,1892,12008,19757,17419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2503,6117055,6117055,6295163,55,059306173X,9780593061730.0,Richard Dawkins,2009.0,The Greatest Show on Earth: The Evidence for Evolution,The Greatest Show on Earth: The Evidence for Evolution,en-GB,4.16,34088,37106,1620,872,1112,5169,13850,16103,https://images.gr-assets.com/books/1302127919m/6117055.jpg,https://images.gr-assets.com/books/1302127919s/6117055.jpg
2506,3758,3758,2503304,178,014200202X,9780142002020.0,Ian Fleming,1953.0,Casino Royale,"Casino Royale (James Bond, #1)",eng,3.73,39150,46774,3074,738,3128,14342,18248,10318,https://images.gr-assets.com/books/1497801490m/3758.jpg,https://images.gr-assets.com/books/1497801490s/3758.jpg
2510,7148256,7148256,7413156,74,1416563725,9781416563720.0,Philippa Gregory,2010.0,The Red Queen,"The Red Queen (The Plantagenet and Tudor Novels, #3)",eng,3.74,42128,49044,3912,681,3444,14944,18717,11258,https://images.gr-assets.com/books/1281335912m/7148256.jpg,https://images.gr-assets.com/books/1281335912s/7148256.jpg
2514,15719,15719,2371238,42,785123113,9780785123120.0,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,Marvel 1602,Marvel 1602,eng,3.93,43541,46190,1344,1074,2566,10389,16829,15332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2517,19494,19494,1177001,216,,9780743442530.0,John le Carré,1963.0,The Spy Who Came In from the Cold,The Spy Who Came In from the Cold,eng,4.05,37557,45652,2712,318,1680,8752,19424,15478,https://images.gr-assets.com/books/1327719782m/19494.jpg,https://images.gr-assets.com/books/1327719782s/19494.jpg
2530,25734248,25734248,45424866,68,1101990260,9781101990260.0,Fiona Barton,2016.0,The Widow,The Widow,eng,3.49,36504,48265,5692,1257,4915,17948,17226,6919,https://images.gr-assets.com/books/1449178687m/25734248.jpg,https://images.gr-assets.com/books/1449178687s/25734248.jpg
2536,70539,70539,615175,104,345413970,9780345413970.0,Arthur C. Clarke,1982.0,2010: Odyssey Two,"2010: Odyssey Two (Space Odyssey, #2)",eng,3.89,36907,40756,812,231,1756,10978,17282,10509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2543,7141642,7141642,7405757,67,1400065453,9781400065460.0,David Mitchell,2010.0,The Thousand Autumns of Jacob de Zoet,The Thousand Autumns of Jacob de Zoet,eng,4.03,36021,42312,5175,859,2105,7073,17293,14982,https://images.gr-assets.com/books/1320540908m/7141642.jpg,https://images.gr-assets.com/books/1320540908s/7141642.jpg
2544,18525,18525,756664,371,486282082,9780486282080.0,Christopher Marlowe,1604.0,The Tragical History of the Life and Death of Doctor Faustus,Dr. Faustus,eng,3.79,39518,45003,1126,774,3448,12430,16245,12106,https://images.gr-assets.com/books/1392156779m/18525.jpg,https://images.gr-assets.com/books/1392156779s/18525.jpg
2553,10155,10155,1098725,727,812967259,9780812967260.0,Arthur Conan Doyle,1912.0,The Lost World ,"The Lost World (Professor Challenger, #1)",,3.92,39169,44585,1440,375,1987,11879,17079,13265,https://images.gr-assets.com/books/1320504012m/10155.jpg,https://images.gr-assets.com/books/1320504012s/10155.jpg
2554,34511,34511,2073281,58,,,Terry Pratchett,2003.0,Monstrous Regiment,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",eng,4.18,38851,48251,1286,270,1529,8216,17450,20786,https://images.gr-assets.com/books/1375908503m/34511.jpg,https://images.gr-assets.com/books/1375908503s/34511.jpg
2581,7415016,7415016,9351456,66,385342047,9780385342050.0,Sophie Kinsella,2010.0,Mini Shopaholic,"Mini Shopaholic (Shopaholic, #6)",eng,3.7,40137,45244,2843,1039,4010,13627,15228,11340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2584,393199,393199,2374970,164,015626224X,9780156262250.0,George Orwell,1933.0,Down and Out in Paris and London,Down and Out in Paris and London,en-US,4.1,34739,40499,2633,199,1194,7293,17621,14192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2586,381102,381102,981140,10,1551924013,9781551924010.0,Nick Bantock,1991.0,Griffin & Sabine: An Extraordinary Correspondence,Griffin and Sabine (Griffin & Sabine #1),eng,4.01,36496,38462,1029,1687,2142,6727,11476,16430,https://images.gr-assets.com/books/1356716196m/381102.jpg,https://images.gr-assets.com/books/1356716196s/381102.jpg
2600,56759,56759,2390173,577,141439785,9780141439780.0,"Thomas Hardy, Keith Wilson",1886.0,The Mayor of Casterbridge,The Mayor of Casterbridge,eng,3.8,40063,44215,1629,1357,3095,11048,16393,12322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2609,8680417,9317452,13552476,52,034552425X,9780345524260.0,Ben Aaronovitch,2011.0,Rivers of London,"Midnight Riot (Peter Grant, #1)",eng,3.92,21519,48677,5298,838,2411,10496,20808,14124,https://images.gr-assets.com/books/1389055317m/8680417.jpg,https://images.gr-assets.com/books/1389055317s/8680417.jpg
2610,9303,9303,1065212,50,60090375,9780060090370.0,Marian Keyes,1996.0,Lucy Sullivan is Getting Married,Lucy Sullivan Is Getting Married,en-US,3.74,38473,39904,725,974,2944,11832,13783,10371,https://images.gr-assets.com/books/1407707569m/9303.jpg,https://images.gr-assets.com/books/1407707569s/9303.jpg
2611,34501,34501,2889659,73,055255264X,9780552552650.0,Terry Pratchett,2004.0,A Hat Full of Sky,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",eng,4.29,43460,49173,1400,232,960,6673,17623,23685,https://images.gr-assets.com/books/1319037274m/34501.jpg,https://images.gr-assets.com/books/1319037274s/34501.jpg
2620,6667,6667,113746,102,141311401,9780141311400.0,"Roald Dahl, Quentin Blake",1984.0,Boy: Tales of Childhood,Boy: Tales of Childhood,eng,4.09,38240,43021,2134,453,1516,7991,16674,16387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2648,99111,99111,95547,58,525444475,9780525444470.0,"A.A. Milne, Ernest H. Shepard",1926.0,Winnie-the-Pooh & The House at Pooh Corner,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",eng,4.43,32504,41109,625,444,871,4481,10208,25105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2652,18803640,18803640,26732095,1,224097008,9780224097000.0,Helen Macdonald,2015.0,H is for Hawk,H is for Hawk,eng,3.74,30841,38297,6017,1541,3416,9135,13715,10490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2653,21423525,21423525,40733229,81,034089699X,9780340896990.0,David Nicholls,2014.0,Us,Us,eng,3.66,28856,37037,4002,982,2950,10819,15059,7227,https://images.gr-assets.com/books/1406116779m/21423525.jpg,https://images.gr-assets.com/books/1406116779s/21423525.jpg
2658,34510,34510,1229354,78,552152943,9780552152940.0,Terry Pratchett,1990.0,Moving Pictures,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",eng,3.91,42892,50047,1041,339,2464,13318,18963,14963,https://images.gr-assets.com/books/1320456553m/34510.jpg,https://images.gr-assets.com/books/1320456553s/34510.jpg
2664,13562049,13562049,19137260,70,224097377,9780224097380.0,Ian McEwan,2012.0,Sweet Tooth,Sweet Tooth,eng,3.4,32637,40143,5477,1649,5207,14109,13883,5295,https://images.gr-assets.com/books/1344373046m/13562049.jpg,https://images.gr-assets.com/books/1344373046s/13562049.jpg
2671,41977,41977,3152550,82,99498596,9780099498600.0,Maeve Binchy,1990.0,Circle of Friends,Circle of Friends,eng,4.0,43936,47875,1469,381,1670,10917,19654,15253,https://images.gr-assets.com/books/1342486126m/41977.jpg,https://images.gr-assets.com/books/1342486126s/41977.jpg
2674,16788,16788,3262727,71,60515228,9780060515220.0,Neil Gaiman,2006.0,Fragile Things: Short Fictions and Wonders,Fragile Things: Short Fictions and Wonders,eng,4.02,38942,46100,3045,299,1602,9585,20227,14387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2677,48002,48002,46982,62,61031321,9780061031330.0,Terry Pratchett,2001.0,Thief of Time,"Thief of Time (Discworld, #26; Death, #5)",eng,4.25,42002,47762,1117,114,857,7462,18057,21272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2683,12160906,12160906,17131961,54,1250000971,9781250000970.0,Jeffrey Archer,2012.0,The Sins of the Father,"The Sins of the Father (The Clifton Chronicles, #2)",eng,4.01,27456,37091,2578,325,1331,7571,16131,11733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2702,6114607,6114607,6292672,4,143116231,9780143116230.0,Jennifer Worth,2002.0, Call the midwife : a true story of the East End in the 1950s,"The Midwife: A Memoir of Birth, Joy, and Hard Times",en-US,4.17,19176,39141,5112,291,809,5844,17076,15121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2710,16183,16183,3459181,51,743269268,9780743269260.0,Philippa Gregory,2004.0,The Virgin's Lover,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",en-US,3.69,40065,43438,2065,719,3480,13699,16114,9426,https://images.gr-assets.com/books/1441424964m/16183.jpg,https://images.gr-assets.com/books/1441424964s/16183.jpg
2718,63720,63720,819126,61,552154229,9780552154220.0,Terry Pratchett,1999.0,The Fifth Elephant,"The Fifth Elephant (Discworld, #24; City Watch, #5)",eng,4.24,40138,47106,969,101,726,7320,18629,20330,https://images.gr-assets.com/books/1327961702m/63720.jpg,https://images.gr-assets.com/books/1327961702s/63720.jpg
